user_id,timestamp,lat,lng,rainfall_mm,aqi,temperature,speed_kmh,distance_moved_m,claim_amount,claim_time_gap_min,device_count,kyc_score,ip_distance_km,is_active,weekly_premium
9318,2026-02-21 08:04,13.68684,87.31841,21.47,54.04,28.33,19.54,569.37,200,457.3,1,88.91,8.3,1,71.81
9319,2026-01-23 08:19,28.14283,68.13858,0.0,94.13,33.51,22.39,1373.41,200,293.13,1,95.64,4.88,1,48.4
9320,2026-02-20 17:30,20.34467,78.47837,3.77,104.07,32.55,20.0,941.86,370,376.64,4,52.14,202.55,1,123.65
9321,2026-02-27 17:23,14.02034,72.46462,19.38,100.26,31.6,28.02,1138.57,370,527.47,4,33.29,223.39,1,139.14
9322,2026-02-16 10:22,12.59618,71.9025,17.91,61.99,43.16,8.38,2020.18,360,206.22,5,52.38,167.56,1,127.01
9323,2026-02-11 05:05,23.28342,72.63327,4.43,90.96,39.49,31.37,281.27,150,525.69,1,86.69,3.88,1,49.15
9324,2026-01-07 13:20,27.59946,74.54909,4.26,132.38,38.76,21.19,230.58,180,848.57,1,94.35,6.22,1,64.22
9325,2026-01-08 17:22,8.17277,83.32357,12.57,134.62,39.16,22.11,1075.42,370,257.02,2,36.17,298.22,1,150.89
9326,2026-01-24 04:25,20.45879,76.19487,0.0,63.06,33.06,17.1,1543.1,380,382.24,3,50.26,223.15,1,135.66
9327,2026-02-11 18:14,25.99267,69.9196,0.0,69.55,21.07,30.72,986.92,120,741.11,1,96.56,1.97,1,56.25
9328,2026-02-11 11:13,18.94028,68.54331,34.38,82.49,37.66,23.74,1164.17,350,729.99,4,32.37,289.66,1,149.76
9329,2026-02-20 21:23,12.84314,73.68216,18.53,114.62,33.5,24.44,1693.46,150,644.44,1,90.45,2.86,1,52.59
9330,2026-03-01 00:46,24.4829,77.36239,0.0,92.43,39.67,29.54,897.11,100,729.34,1,97.65,5.91,1,47.17
9331,2026-01-08 23:04,8.18771,85.21514,0.0,78.46,20.26,32.43,626.04,150,756.93,1,96.37,8.99,1,48.19
9332,2026-01-26 08:07,10.43215,75.35451,12.28,33.34,28.95,0.95,33.09,120,47.98,1,96.9,7.11,0,62.35
9333,2026-02-19 01:51,10.06796,77.5041,0.0,93.25,33.61,23.09,1195.47,150,558.89,1,80.06,7.96,1,49.69
9334,2026-01-24 21:23,24.805,68.72091,4.35,51.77,42.95,0.02,49.07,180,8.07,1,91.02,8.05,0,55.59
9335,2026-01-23 13:29,18.94693,78.95618,17.1,46.23,30.99,9.69,1312.68,150,669.74,1,93.18,3.63,1,50.65
9336,2026-01-20 01:34,24.84893,87.85873,0.0,67.22,44.63,21.78,1596.21,100,265.81,1,83.52,8.24,1,53.05
9337,2026-02-01 10:44,17.91141,72.73063,13.07,119.16,27.34,1.78,40.35,360,32.95,5,32.16,265.34,0,132.36
9338,2026-02-02 01:58,11.47946,69.78819,0.0,39.79,28.8,16.96,2256.18,120,357.9,1,95.34,6.4,1,44.88
9339,2026-02-06 14:30,18.27185,78.80988,28.0,68.39,24.08,35.45,611.37,100,338.84,1,94.94,6.22,1,64.81
9340,2026-02-06 17:39,16.19872,69.84694,9.72,76.68,26.01,23.43,0.0,150,54.79,1,79.4,4.56,1,44.98
9341,2026-02-23 05:03,16.8855,86.39678,19.49,145.3,30.26,20.41,947.97,100,271.54,1,89.24,4.45,1,61.66
9342,2026-02-23 00:58,11.44938,78.38383,17.09,140.61,24.15,17.44,1007.34,200,667.41,1,88.66,1.09,1,63.2
9343,2026-01-07 11:45,19.86266,87.89939,0.0,30.0,34.96,0.92,28.69,180,26.91,1,75.17,9.28,0,58.46
9344,2026-02-17 16:14,25.52037,75.41201,6.79,34.74,23.52,2.98,24.18,120,47.04,1,96.71,6.02,0,62.54
9345,2026-01-07 14:48,28.10564,69.58995,0.0,141.92,30.79,25.83,1368.55,360,69.39,5,49.22,103.84,1,148.96
9346,2026-01-13 02:49,26.81625,74.00318,0.0,105.96,30.15,28.64,577.67,150,307.77,1,85.95,2.94,1,49.33
9347,2026-02-10 02:55,20.4624,79.37994,2.52,90.73,37.63,2.92,27.37,380,32.16,2,41.61,275.03,0,135.43
9348,2026-02-09 08:09,8.57318,82.06283,0.17,134.88,12.77,25.0,140.22,100,577.0,1,82.99,5.41,1,72.78
9349,2026-02-11 07:55,21.26761,75.40361,11.61,67.78,29.12,23.76,841.42,150,562.27,1,79.75,2.0,1,46.28
9350,2026-01-20 11:30,12.26596,71.04413,45.78,93.28,32.54,2.44,43.78,120,19.03,1,96.16,4.85,0,82.53
9351,2026-02-07 10:42,16.89217,70.27146,0.0,168.87,32.76,27.87,636.33,200,428.03,1,86.55,7.12,1,64.0
9352,2026-01-15 19:00,24.87533,73.62292,27.32,79.14,39.57,0.78,18.28,100,24.82,1,76.14,9.42,0,87.94
9353,2026-02-15 14:32,21.29411,83.42534,0.76,102.53,20.89,22.22,851.03,360,734.08,5,68.12,265.47,1,97.41
9354,2026-01-27 06:42,15.59339,75.68523,9.92,65.62,25.3,17.33,1786.61,150,645.82,1,84.98,6.02,1,54.34
9355,2026-01-03 21:37,19.73192,74.5163,17.69,57.49,38.64,22.24,822.43,360,560.39,5,32.93,228.94,1,137.16
9356,2026-02-07 11:59,20.68779,86.49592,21.21,37.67,28.8,0.06,40.87,180,29.6,1,93.59,3.16,0,81.74
9357,2026-01-19 07:35,28.10372,83.05354,8.48,171.18,24.02,2.74,32.53,150,21.12,1,76.53,5.32,0,79.45
9358,2026-02-17 07:44,12.67976,85.6381,0.0,84.09,19.8,29.89,2462.83,150,149.56,1,75.58,3.23,1,51.54
9359,2026-02-23 18:56,9.54928,74.88437,0.0,144.7,30.29,18.53,0.0,370,356.65,2,41.06,295.49,1,153.49
9360,2026-03-01 15:53,23.33829,78.8994,0.0,102.45,29.63,0.6,46.78,100,49.76,1,97.67,6.97,0,59.79
9361,2026-02-08 21:12,25.42851,71.51777,0.5,78.96,23.14,0.75,33.42,120,9.23,1,85.36,9.91,0,51.67
9362,2026-02-20 12:06,24.37313,76.19406,0.0,40.3,44.33,37.22,1665.8,100,586.53,1,85.75,5.07,1,50.69
9363,2026-01-14 07:11,23.70011,81.20246,0.0,182.12,21.47,15.94,478.92,200,335.31,1,91.59,0.21,1,77.91
9364,2026-01-16 12:49,18.72624,79.17248,29.46,106.12,29.25,21.45,2261.17,100,235.31,1,76.13,9.56,1,66.82
9365,2026-02-28 20:05,14.38305,72.71883,18.94,140.16,35.22,4.78,2757.36,360,485.1,2,44.69,259.38,1,158.47
9366,2026-01-26 02:01,8.97256,75.96234,0.0,141.24,29.61,7.83,1974.0,360,214.89,2,54.09,103.63,1,152.64
9367,2026-02-02 17:19,13.52012,68.77356,16.49,129.31,24.49,8.38,192.32,120,40.05,1,96.23,3.77,1,71.11
9368,2026-02-13 12:43,10.93151,80.43168,11.9,123.51,22.75,1.73,36.62,200,36.38,1,91.23,9.93,0,78.77
9369,2026-02-12 03:58,16.70995,83.37828,0.0,78.65,15.82,22.98,499.76,370,602.78,2,52.93,154.95,1,132.03
9370,2026-02-22 03:40,28.59248,88.01296,3.59,114.2,28.68,13.51,1029.7,200,595.17,1,75.2,8.51,1,57.03
9371,2026-02-06 06:35,14.91032,81.10596,12.98,144.82,32.38,28.61,986.56,150,257.17,1,90.17,0.19,1,80.34
9372,2026-02-24 03:57,23.217,77.62852,28.54,71.41,32.89,2.72,47.61,200,36.4,1,84.15,8.78,0,76.56
9373,2026-02-02 07:12,19.74266,83.16649,6.95,196.19,34.1,10.5,1967.96,120,455.44,1,93.7,9.33,1,71.34
9374,2026-02-07 20:20,18.05586,68.14569,25.21,30.0,21.9,16.96,370.24,120,373.82,1,88.0,3.53,1,69.97
9375,2026-01-21 05:44,23.03505,74.60772,0.17,30.0,28.42,13.99,1358.98,180,290.9,1,89.5,3.74,1,48.0
9376,2026-01-02 11:05,23.74628,71.89283,14.82,87.28,39.36,18.93,102.83,200,490.37,1,98.38,6.22,1,58.89
9377,2026-02-18 00:57,15.60547,73.52695,3.89,90.54,23.23,20.42,2015.31,350,293.9,3,67.3,53.06,1,98.64
9378,2026-02-02 09:18,11.05281,71.55702,18.06,89.74,31.53,1.71,1401.99,180,478.17,1,80.89,5.41,1,66.14
9379,2026-02-28 05:15,13.21771,71.70407,34.3,57.58,32.85,20.06,615.34,200,696.28,1,85.8,2.4,1,66.06
9380,2026-02-22 03:42,20.18341,71.35816,16.52,64.79,39.3,18.12,1332.2,120,309.35,1,96.34,7.25,1,50.42
9381,2026-01-22 23:13,17.87528,85.22492,48.77,96.86,32.17,23.14,396.77,380,479.66,2,35.31,169.1,1,144.63
9382,2026-01-10 16:28,10.40499,70.46223,9.03,30.0,33.69,20.76,857.3,200,506.63,1,99.87,8.3,1,50.12
9383,2026-02-19 13:27,9.28127,80.37228,19.69,45.12,21.26,22.89,0.0,100,282.56,1,82.44,5.92,1,49.99
9384,2026-01-31 04:28,20.74838,85.47227,0.0,135.43,29.26,14.1,2005.87,200,228.24,1,99.69,5.36,1,68.1
9385,2026-02-11 22:27,28.15375,76.71976,3.35,57.09,29.01,7.14,818.27,180,346.98,1,81.89,2.19,1,54.71
9386,2026-02-09 10:11,23.69663,76.58432,35.7,87.03,33.97,10.71,933.31,120,657.69,1,75.97,3.75,1,70.73
9387,2026-01-20 16:12,17.13096,83.88004,14.89,108.33,26.56,9.59,999.41,200,307.6,1,91.62,1.78,1,49.99
9388,2026-02-14 09:15,26.142,85.06258,18.4,65.01,31.13,9.2,1114.6,150,222.63,1,91.01,3.32,1,61.81
9389,2026-01-31 10:04,18.40501,71.00444,7.85,41.1,26.55,20.03,718.23,380,142.37,5,42.33,78.22,1,134.83
9390,2026-02-02 21:18,24.78883,70.03811,0.0,79.92,29.92,0.5,33.25,200,26.88,1,86.27,5.99,0,69.79
9391,2026-01-03 14:43,17.271,83.56409,7.28,136.92,34.64,16.04,2043.69,200,608.15,1,92.89,4.99,1,70.51
9392,2026-02-23 00:39,13.2519,76.86902,6.84,60.5,23.22,22.37,507.52,200,153.37,1,81.73,6.83,1,41.06
9393,2026-02-20 19:20,22.62614,79.07437,1.11,108.21,28.31,22.15,1880.16,120,550.53,1,90.88,9.4,1,53.56
9394,2026-01-07 18:33,11.0688,79.39692,0.0,118.9,29.05,1.69,33.99,120,14.69,1,75.28,3.49,0,63.79
9395,2026-01-01 20:24,22.02743,72.58759,0.0,76.6,37.47,0.74,1.57,350,49.58,5,61.49,116.73,0,109.51
9396,2026-01-16 11:13,23.92423,79.7112,23.98,138.78,32.02,9.97,1513.71,100,198.61,1,89.08,0.81,1,89.18
9397,2026-01-08 05:27,16.69672,81.52615,16.48,126.69,31.21,15.57,1536.93,200,604.86,1,76.43,1.59,1,70.12
9398,2026-02-12 03:38,11.5079,71.22559,0.0,77.28,28.57,15.5,2220.45,350,345.93,3,46.59,143.1,1,127.85
9399,2026-02-07 18:19,10.0303,69.63018,0.0,121.72,34.42,23.47,1204.06,200,739.13,1,90.65,0.65,1,63.02
9400,2026-01-14 11:25,19.33691,69.18042,11.11,55.9,32.78,43.43,1155.33,200,608.49,1,89.41,1.4,1,57.5
9401,2026-01-05 10:22,12.78968,75.00283,38.98,40.34,36.12,18.44,1748.95,150,188.46,1,98.93,8.52,1,75.26
9402,2026-01-27 23:09,18.67242,85.48161,1.79,132.29,36.82,25.33,1211.85,100,440.14,1,87.11,8.49,1,72.31
9403,2026-01-07 18:04,12.38815,68.12866,23.21,83.84,25.7,7.3,1481.35,360,677.47,4,61.1,253.68,1,115.95
9404,2026-01-12 14:00,12.43444,72.35621,10.73,125.86,23.67,18.07,1276.28,350,179.27,3,43.16,75.34,1,150.37
9405,2026-01-03 07:50,11.04629,84.04792,16.63,76.76,21.26,23.94,853.85,180,5.0,1,98.56,7.59,1,50.16
9406,2026-02-01 03:52,17.13154,83.79699,31.64,39.2,18.21,42.77,1297.59,360,730.44,4,35.63,261.03,1,145.02
9407,2026-01-30 12:04,22.69965,79.49812,14.77,156.94,23.05,2.64,19.72,350,24.96,2,48.74,62.22,0,165.21
9408,2026-02-17 20:16,13.76503,68.43768,13.61,61.51,35.44,16.14,1828.5,100,177.3,1,95.64,8.8,1,48.94
9409,2026-01-18 18:51,17.42116,84.53621,24.75,65.15,29.31,37.67,2101.56,120,535.79,1,84.88,9.41,1,61.16
9410,2026-01-11 20:41,19.03508,75.45511,16.43,68.91,19.06,16.42,1336.25,150,379.31,1,79.19,4.0,1,52.53
9411,2026-02-04 22:58,11.78302,82.11278,0.0,80.39,19.06,21.84,1456.99,150,487.72,1,77.42,4.46,1,47.92
9412,2026-02-02 16:12,13.92087,71.54858,0.0,30.0,34.75,26.71,733.07,120,527.49,1,90.87,7.07,1,35.71
9413,2026-02-28 08:22,13.15173,87.2552,0.0,157.07,28.77,32.36,1801.95,100,301.89,1,83.48,2.42,1,67.16
9414,2026-01-06 09:46,27.96952,78.89234,6.72,88.49,30.53,4.48,1567.22,100,429.47,1,88.28,4.3,1,58.52
9415,2026-02-07 00:58,24.18822,87.62542,18.57,214.07,32.82,20.49,0.0,180,367.67,1,95.76,0.04,1,62.81
9416,2026-01-20 19:30,17.93435,85.38337,0.0,132.64,16.4,33.06,666.52,370,365.67,3,30.22,285.86,1,150.71
9417,2026-01-22 08:51,12.84412,71.6017,0.0,158.02,29.88,20.31,1020.07,370,969.13,4,69.97,189.74,1,119.64
9418,2026-01-28 04:15,11.23152,72.77811,9.39,88.45,37.82,2.87,39.87,120,41.17,1,83.13,2.16,0,56.91
9419,2026-02-19 20:37,8.5593,70.54753,0.0,118.44,29.26,14.85,1199.38,100,464.33,1,95.86,2.15,1,50.53
9420,2026-01-23 18:02,10.87759,69.34111,15.15,56.69,34.86,1.59,0.65,370,4.16,2,49.05,97.67,0,145.83
9421,2026-01-24 01:41,27.77049,79.49064,39.15,51.1,12.4,20.77,1714.73,120,540.35,1,85.27,3.45,1,73.76
9422,2026-01-02 16:18,14.45508,83.76572,6.61,65.53,28.84,19.0,896.25,180,222.31,1,75.98,7.46,1,46.66
9423,2026-02-18 08:21,11.71747,81.24904,0.0,71.22,33.77,18.28,2198.34,100,487.55,1,89.39,2.53,1,54.75
9424,2026-01-26 08:22,26.69418,81.48346,32.92,177.83,21.95,18.66,1938.54,100,502.36,1,78.93,7.23,1,98.48
9425,2026-01-18 03:06,11.13031,73.17358,10.72,83.27,37.2,22.27,1915.04,380,466.45,3,56.09,226.18,1,135.98
9426,2026-01-15 15:48,19.49524,74.67891,23.59,108.53,20.2,24.94,1620.53,360,505.43,2,65.71,298.61,1,115.26
9427,2026-02-10 11:57,22.00128,87.79723,4.68,74.99,39.88,0.0,1919.88,180,744.1,1,97.56,1.47,1,53.14
9428,2026-02-14 09:10,8.33653,85.02675,14.26,136.38,24.23,16.89,1260.4,100,375.09,1,91.36,4.68,1,66.78
9429,2026-02-17 16:11,20.82826,85.20446,5.99,125.1,30.37,1.4,27.09,120,41.65,1,89.97,5.81,0,79.57
9430,2026-02-09 00:01,11.67644,87.75264,0.0,112.23,25.41,0.24,28.22,120,32.52,1,92.32,2.69,0,67.02
9431,2026-01-03 00:52,21.12811,78.03778,12.86,100.69,29.17,12.9,1104.8,150,501.72,1,88.84,8.1,1,52.43
9432,2026-02-18 10:43,22.58799,72.05918,25.64,113.16,25.35,25.77,1247.04,150,517.65,1,83.73,5.2,1,67.09
9433,2026-01-01 15:42,21.68066,75.32912,3.86,80.32,31.96,31.59,497.71,350,554.84,2,65.44,92.12,1,99.4
9434,2026-02-25 18:39,28.19736,86.28739,33.46,142.11,24.47,2.07,28.14,350,48.65,3,47.28,220.33,0,173.91
9435,2026-02-09 10:23,27.90388,70.90114,29.66,67.03,35.77,26.62,846.17,120,806.42,1,84.18,4.82,1,68.54
9436,2026-01-16 18:54,17.39271,86.55574,0.0,131.79,33.29,14.83,2798.3,100,365.74,1,80.57,1.24,1,76.27
9437,2026-01-15 07:11,28.26058,77.41864,5.54,53.26,28.59,12.42,1934.79,150,198.05,1,88.27,0.1,1,51.37
9438,2026-01-17 04:00,20.31092,68.6926,13.66,45.76,24.47,1.33,48.0,360,14.51,2,49.45,287.44,0,138.86
9439,2026-02-16 08:38,25.29645,83.06812,0.0,73.94,28.94,25.07,1725.92,350,309.2,3,45.86,234.7,1,130.95
9440,2026-01-14 18:28,16.31236,87.92752,20.27,43.15,30.44,16.24,299.07,100,289.11,1,80.98,6.53,1,64.38
9441,2026-02-01 13:53,23.93178,76.66484,5.83,89.77,29.63,27.93,1349.81,180,277.12,1,86.0,0.08,1,46.99
9442,2026-02-12 08:36,22.226,78.92611,9.26,106.6,35.74,2.02,40.9,200,36.86,1,97.06,6.07,0,62.19
9443,2026-01-24 23:48,11.92856,78.75952,2.94,109.25,29.15,24.1,1193.01,120,542.62,1,78.77,9.19,1,46.96
9444,2026-02-17 01:50,20.81278,78.55583,0.0,102.52,27.66,25.35,1062.67,120,309.75,1,76.54,9.26,1,57.17
9445,2026-01-31 15:42,16.56606,82.3723,21.37,35.55,36.61,15.44,297.79,150,521.39,1,83.87,6.25,1,66.42
9446,2026-02-24 05:00,18.81933,88.46705,0.0,179.33,26.19,9.72,2351.58,120,325.45,1,79.95,5.3,1,56.35
9447,2026-02-20 01:04,16.55915,83.05394,1.77,121.53,29.12,18.25,1365.29,100,223.86,1,91.52,0.68,1,76.07
9448,2026-01-04 08:36,12.82801,84.71121,0.0,157.82,24.78,30.81,1232.14,180,162.19,1,84.52,3.33,1,63.25
9449,2026-01-17 13:16,10.73502,69.7626,20.03,32.14,30.22,15.58,1600.96,180,635.29,1,87.29,6.62,1,63.82
9450,2026-01-06 19:03,11.72099,77.10827,1.09,97.05,32.48,0.5,12.71,100,3.72,1,88.3,2.05,0,57.83
9451,2026-02-20 18:46,22.18339,83.82703,7.61,86.02,35.49,27.16,1511.41,200,814.14,1,76.5,0.98,1,51.66
9452,2026-01-21 15:20,28.15376,83.51893,10.71,122.05,25.87,17.47,1128.52,200,923.98,1,82.55,7.18,1,68.28
9453,2026-02-26 07:36,14.29411,83.07138,20.23,110.04,34.18,19.06,1753.99,150,657.24,1,78.42,7.77,1,69.88
9454,2026-01-09 20:30,26.33114,81.91579,15.49,30.0,30.13,20.53,864.87,350,553.21,2,40.24,295.95,1,127.2
9455,2026-01-19 02:31,25.34576,83.16268,26.84,96.11,33.03,17.25,804.73,180,186.9,1,93.52,0.41,1,62.12
9456,2026-01-12 14:00,8.74639,68.0258,10.26,130.04,28.1,26.59,581.9,180,632.88,1,87.76,4.41,1,64.9
9457,2026-02-17 18:17,18.34143,84.38189,28.5,102.5,33.46,40.3,2156.95,370,704.82,3,54.64,52.08,1,143.35
9458,2026-02-15 05:24,12.93891,75.26039,0.0,96.98,38.34,33.25,943.13,180,96.07,1,81.83,9.66,1,54.56
9459,2026-01-14 05:05,18.94555,87.32415,11.44,147.47,26.3,34.04,1496.69,120,517.34,1,84.75,6.91,1,71.84
9460,2026-02-01 05:38,16.99453,68.89251,8.02,138.88,30.42,12.26,841.96,360,97.93,2,43.2,88.49,1,154.73
9461,2026-02-12 06:30,10.2749,75.78239,13.03,30.0,41.09,28.05,1247.97,200,5.0,1,99.02,9.36,1,52.59
9462,2026-02-24 14:10,28.47101,74.30023,19.25,182.03,21.97,1.19,12.71,200,28.69,1,86.61,5.15,0,80.54
9463,2026-02-12 21:17,11.37018,68.57512,23.31,77.89,26.59,1.31,12.88,100,26.79,1,98.92,9.55,0,76.12
9464,2026-02-16 00:34,22.06903,85.60326,23.02,65.76,34.0,13.94,1914.77,370,318.14,2,42.94,267.76,1,147.34
9465,2026-01-03 17:40,8.28008,87.24228,26.08,44.16,22.9,24.21,1634.81,100,761.12,1,85.97,3.91,1,76.22
9466,2026-01-05 11:28,25.94866,73.3611,6.1,30.0,22.56,28.85,1042.69,360,656.04,2,63.79,115.47,1,95.19
9467,2026-02-17 07:44,8.4508,78.05959,0.0,78.49,30.28,2.53,22.2,150,38.0,1,76.83,9.91,0,62.55
9468,2026-01-05 16:46,12.58918,85.12799,17.97,111.76,26.11,16.19,1079.42,150,773.85,1,86.57,9.55,1,50.31
9469,2026-01-13 06:31,8.17945,76.26088,0.0,104.17,32.96,17.38,854.25,380,90.62,5,35.95,89.37,1,128.49
9470,2026-01-22 13:54,20.81062,69.24162,0.0,48.51,33.49,20.52,1226.82,120,247.95,1,82.77,2.71,1,58.23
9471,2026-02-06 22:05,21.69554,78.86022,19.88,81.98,31.66,1.32,29.06,100,8.61,1,81.42,0.91,0,64.22
9472,2026-01-24 00:30,13.48908,86.35447,14.73,100.66,31.24,16.86,1791.12,180,779.48,1,88.49,6.06,1,45.33
9473,2026-02-04 13:46,23.31315,82.69701,33.04,88.59,31.47,19.81,717.28,370,466.73,5,58.13,240.84,1,150.89
9474,2026-01-16 08:03,8.74991,83.5251,7.68,47.19,34.71,6.21,1315.65,350,123.73,3,32.63,114.25,1,129.19
9475,2026-01-25 07:21,28.02159,82.49867,28.66,76.1,25.73,22.0,1118.2,100,175.04,1,82.68,1.41,1,66.81
9476,2026-02-28 13:30,20.29409,73.6294,38.01,106.03,24.8,0.63,13.93,100,47.48,1,98.18,2.45,0,78.41
9477,2026-02-28 14:51,26.16625,70.90546,19.99,79.49,33.77,34.59,1223.0,380,495.19,5,56.8,273.96,1,125.6
9478,2026-02-16 12:49,16.55125,86.51712,0.0,52.14,24.17,11.9,767.2,100,402.36,1,99.78,8.94,1,50.98
9479,2026-01-21 01:56,11.52425,70.8243,17.42,105.7,36.07,2.55,12.77,200,30.32,1,94.76,6.73,0,57.02
9480,2026-01-30 18:49,8.36109,68.00259,10.35,144.36,41.86,25.39,1204.76,200,132.97,1,80.15,7.23,1,64.79
9481,2026-02-04 17:11,14.62906,86.93681,17.98,91.52,13.47,24.02,1659.45,380,498.34,2,62.22,119.14,1,103.2
9482,2026-01-25 12:13,20.16734,75.92456,5.1,76.94,28.6,6.25,1907.87,120,509.77,1,82.95,1.68,1,51.51
9483,2026-01-21 10:31,24.49182,86.31541,49.79,100.98,31.31,15.34,1804.6,380,292.35,2,48.43,129.8,1,146.7
9484,2026-02-24 16:11,17.0216,81.4643,0.0,87.58,23.14,31.84,1527.37,120,369.22,1,85.16,8.69,1,54.91
9485,2026-02-18 00:05,22.0351,68.15076,26.28,30.0,23.5,23.79,689.44,180,591.9,1,97.75,2.22,1,63.73
9486,2026-02-05 12:48,18.46284,83.29266,11.96,30.0,32.82,22.42,2422.57,370,485.83,2,64.24,227.43,1,95.67
9487,2026-02-09 10:24,20.10264,72.18121,9.78,102.01,37.19,20.16,1338.27,100,298.39,1,76.48,9.14,1,45.9
9488,2026-01-28 19:32,19.29045,82.54703,0.0,53.81,17.31,5.08,1178.25,100,484.81,1,77.53,1.24,1,59.72
9489,2026-02-17 19:56,20.75975,73.90125,15.27,66.38,33.52,29.4,180.88,100,556.78,1,99.22,1.37,1,51.67
9490,2026-02-06 22:25,27.34486,86.54632,0.0,142.07,29.85,34.47,1767.81,200,387.7,1,89.51,7.28,1,74.26
9491,2026-01-15 18:45,14.24144,71.24866,16.58,145.0,32.63,40.39,1062.76,200,513.79,1,94.58,2.03,1,73.52
9492,2026-02-01 12:10,12.72946,82.42663,0.0,123.4,26.56,40.95,2246.16,350,654.16,2,63.16,89.89,1,120.98
9493,2026-01-03 04:21,11.09278,85.43187,18.54,33.67,27.71,21.25,1305.16,100,505.61,1,91.79,9.93,1,49.99
9494,2026-01-21 02:03,11.32588,78.93941,0.0,82.69,43.87,23.27,353.36,120,551.78,1,92.52,7.83,1,50.43
9495,2026-02-08 15:57,16.29543,77.62905,13.22,55.75,27.43,21.03,698.77,120,613.31,1,98.79,9.07,1,51.32
9496,2026-01-11 21:55,28.00522,80.55547,9.94,125.14,31.82,2.44,42.93,350,34.99,4,59.61,143.72,0,173.79
9497,2026-03-01 16:31,15.01132,69.11463,1.97,96.26,37.55,5.35,1112.81,180,559.19,1,97.76,1.95,1,54.89
9498,2026-01-28 01:17,15.87937,73.07758,9.29,126.77,30.05,27.98,1094.26,180,5.0,1,89.22,1.58,1,70.03
9499,2026-01-31 04:47,13.00379,85.97289,26.51,113.15,27.66,0.34,2.04,100,8.72,1,89.77,1.22,0,84.54
9500,2026-02-06 02:59,16.0575,77.60491,22.15,61.72,29.9,0.87,20.68,180,4.3,1,89.52,9.61,0,82.11
9501,2026-01-19 05:43,23.43496,85.32999,8.44,93.86,31.92,17.25,905.39,380,262.77,2,34.19,151.73,1,129.01
9502,2026-01-03 19:43,27.01574,75.55526,20.37,150.06,29.85,14.75,1097.74,150,597.23,1,96.63,4.68,1,91.99
9503,2026-01-28 11:37,28.57845,78.3093,17.14,59.84,29.14,0.34,32.01,120,27.05,1,85.86,1.59,0,51.9
9504,2026-02-12 23:51,10.57301,87.33105,0.0,104.24,38.99,0.7,25.19,150,25.53,1,83.37,7.12,0,66.38
9505,2026-02-23 10:31,10.89908,86.01493,12.55,151.38,29.19,19.73,1201.77,100,648.87,1,78.36,2.78,1,70.69
9506,2026-02-06 19:50,17.90793,82.48502,8.65,81.25,31.28,21.82,709.92,360,401.64,4,42.0,84.15,1,132.67
9507,2026-02-02 10:17,28.584,77.42535,11.85,77.09,22.1,14.13,1721.13,180,5.0,1,77.5,5.64,1,53.78
9508,2026-01-27 04:45,18.43105,77.81383,7.79,30.0,29.24,1.34,35.77,200,45.73,1,96.52,0.79,0,49.62
9509,2026-01-12 06:12,9.69599,75.5905,12.02,129.96,19.78,22.7,1006.8,360,521.4,3,40.9,235.75,1,148.61
9510,2026-02-16 02:42,25.50446,69.50264,20.67,30.0,33.98,15.64,2044.59,100,366.65,1,95.54,6.84,1,72.19
9511,2026-02-02 12:48,11.01215,70.32214,0.0,119.12,27.72,23.98,799.67,360,296.75,5,49.03,121.73,1,124.72
9512,2026-01-14 19:24,20.83294,68.26484,10.83,100.08,29.34,20.27,1073.46,150,270.75,1,94.24,2.42,1,54.42
9513,2026-01-06 10:35,22.99305,71.72028,29.51,67.9,31.13,38.21,913.95,120,5.0,1,80.53,8.02,1,72.18
9514,2026-01-10 02:28,15.05286,86.49966,9.94,120.32,32.03,33.31,899.13,380,570.41,2,55.54,239.62,1,149.84
9515,2026-01-09 08:03,20.40292,71.17866,0.0,68.64,25.83,2.83,7.25,200,19.77,1,97.19,0.96,0,66.67
9516,2026-01-18 07:03,24.29987,85.85172,17.63,38.59,45.46,26.32,571.66,180,187.24,1,87.65,6.02,1,56.15
9517,2026-01-09 09:08,16.5713,68.52704,20.36,73.49,37.07,14.92,1568.69,180,457.64,1,96.34,4.01,1,68.46
9518,2026-02-19 18:31,20.13047,84.46912,7.21,63.99,26.69,16.63,1840.51,100,332.86,1,93.77,6.49,1,53.56
9519,2026-01-21 18:22,20.14503,83.83182,25.52,30.0,23.43,1.7,16.26,120,36.13,1,94.72,6.14,0,86.28
9520,2026-01-04 22:13,16.37944,69.39328,7.12,77.26,27.41,22.14,976.45,380,463.32,2,46.63,194.3,1,130.19
9521,2026-01-18 20:15,18.75468,76.63762,0.0,153.6,18.12,17.15,0.0,350,78.33,4,30.24,89.74,1,164.0
9522,2026-01-12 21:54,14.87684,72.88013,15.6,115.08,26.88,23.6,1268.0,100,431.42,1,80.16,7.77,1,49.34
9523,2026-01-30 06:07,18.65719,86.73392,18.72,30.0,27.9,5.75,945.56,200,814.1,1,96.71,6.18,1,43.02
9524,2026-02-15 05:26,9.45464,75.30399,2.56,66.07,35.85,25.45,2868.2,200,488.06,1,90.22,2.38,1,43.29
9525,2026-02-07 14:06,19.89458,72.41017,34.91,70.08,28.82,0.0,1468.56,370,172.78,3,58.07,128.48,1,155.76
9526,2026-01-18 21:01,17.43895,75.92244,23.94,146.07,23.93,29.77,1042.54,150,282.85,1,94.42,6.51,1,91.66
