user_id,timestamp,lat,lng,speed_kmh,distance_moved_m,claim_amount,claim_time_gap_min,device_count,kyc_score,ip_distance_km,rainfall_mm,aqi,is_active,fraud_label,temperature
3710,27-03-2026 22:10,22.89,74.41,37.28,1445.5,200,391.42,1,89.84,0.52,38.03,46.02,1,0,33.11
3711,27-03-2026 22:11,13.72,79.26,32.71,1572.01,150,407.06,1,93.31,2.19,37.39,74.72,1,0,30.62
3712,27-03-2026 22:12,10.74,70.8,36.46,1220.09,120,920.69,1,97.89,1.77,19.14,42.34,1,0,30.82
3713,27-03-2026 22:13,12.47,84.28,14.62,1765.33,100,787.96,1,88.28,4.64,24.46,42.28,1,0,29.66
3714,27-03-2026 22:14,26.03,78.81,0.37,1.71,370,4.91,4,52.48,140.53,4.39,192.29,1,1,31.36
3715,27-03-2026 22:15,22.37,82.85,13.26,1873.04,120,668.07,1,88.76,2.66,21.36,51.86,1,0,23.38
3716,27-03-2026 22:16,24.98,88.22,35.78,1757.62,100,686.43,1,95.83,2.11,43.58,54.28,1,0,30.51
3717,27-03-2026 22:17,10.17,84.39,20.47,1232.2,120,936.68,1,93.89,5.57,34.12,74.53,1,0,38.87
3718,27-03-2026 22:18,14.85,77.24,0.65,4.54,360,6.69,3,33.73,122.2,2.41,181.1,0,1,29.57
3719,27-03-2026 22:19,20.99,85.83,37.28,1129.04,150,410.28,1,94.41,1.72,20.13,102.45,1,0,35.17
3720,27-03-2026 22:20,9.31,85.78,0.58,19.51,380,2.27,4,52.37,293.66,0.12,171.81,1,1,36.53
3721,27-03-2026 22:21,16.28,75.9,0.51,6.7,360,5.1,4,51.02,242.23,1.73,158.18,0,1,33.9
3722,27-03-2026 22:22,14.82,78.07,37.95,502.25,150,304.32,1,88.13,7.38,33.22,64.25,1,0,17.41
3723,27-03-2026 22:23,26.54,75.3,30.1,1498.2,100,470.1,1,95.98,8.96,47.56,115.6,1,0,28.72
3724,27-03-2026 22:24,11.13,76,0.34,10.12,380,9.5,3,39.45,280.92,4.23,172.37,0,1,40.45
3725,27-03-2026 22:25,28.69,79.71,31.12,1974.04,100,268.28,1,95.93,0.39,7.09,91.36,1,0,21.61
3726,27-03-2026 22:26,18.24,85.28,13.51,1592.1,200,539.47,1,92.27,9.72,9.49,98,1,0,30.31
3727,27-03-2026 22:27,28.25,84.94,0.9,4.68,370,3.01,5,44.25,271.39,3.22,123.75,1,1,31.67
3728,27-03-2026 22:28,22.86,75.72,1.9,7.51,360,8.01,2,38.44,198.97,3.31,184.52,0,1,29.16
3729,27-03-2026 22:29,9.24,86.98,1.41,9.08,380,2.8,5,55.86,56.77,4.56,147.09,0,1,22.99
3730,27-03-2026 22:30,26.39,68.62,14.16,793.99,200,931.58,1,87.3,2.89,15.58,80.1,1,0,31.51
3731,27-03-2026 22:31,21.91,74.97,18.35,1368.29,180,583.38,1,84.8,7.43,30.13,97.67,1,0,34.08
3732,27-03-2026 22:32,10.34,76.36,0.72,17.54,370,3.48,5,23.01,157.82,4.28,135.7,1,1,27.03
3733,27-03-2026 22:33,24.03,72.15,10.36,1642.99,180,216.1,1,85.5,4.96,31.43,112.61,1,0,23.22
3734,27-03-2026 22:34,21.39,83.26,15.6,1066.99,200,868.69,1,86.18,7.03,39.48,77.37,1,0,39.44
3735,27-03-2026 22:35,25.63,78.18,20.16,700.16,200,663.51,1,90.42,4.69,26.69,96.08,1,0,33.69
3736,27-03-2026 22:36,22.35,77.51,24.53,1480.74,180,533.18,1,82.52,7.97,40.94,99.32,1,0,31.82
3737,27-03-2026 22:37,9.55,79.91,31.96,1080.8,120,966.86,1,97.8,3.86,29.24,94.58,1,0,30
3738,27-03-2026 22:38,10.82,75.35,36.48,1806.87,150,492.19,1,92.2,3.17,35.06,82.32,1,0,33.58
3739,27-03-2026 22:39,18.23,72.01,36.48,885.57,100,889.44,1,80.25,7.52,14.51,97.19,1,0,24.1
3740,27-03-2026 22:40,15.05,73.75,0.12,13.04,360,1.54,5,49.93,141.42,4.69,135.55,0,1,35.6
3741,27-03-2026 22:41,28.65,72.19,16.9,1961.48,200,832.84,1,92.85,6.03,20.8,75.05,1,0,34.05
3742,27-03-2026 22:42,12.19,74.42,10.63,1526.63,180,458.53,1,86.01,1.06,31.21,100.59,1,0,37.68
3743,27-03-2026 22:43,16.56,78.81,29.45,905.95,120,267.78,1,89.99,3.88,15.81,75.66,1,0,22.62
3744,27-03-2026 22:44,22.95,70.16,0.14,3.8,360,3.81,3,49.22,150.4,3.74,168.31,0,1,27.52
3745,27-03-2026 22:45,11.28,81.97,0.38,6.74,370,2.68,4,23.53,252.95,2.43,107.25,1,1,34.45
3746,27-03-2026 22:46,25.8,82.28,34.27,1191.83,100,937.91,1,80.44,1.34,42.62,105.36,1,0,33.79
3747,27-03-2026 22:47,24.79,71.77,12.64,1815.57,180,477.57,1,82.27,4.66,34.04,115.62,1,0,28.58
3748,27-03-2026 22:48,22.57,75.7,12.42,901.95,180,458.41,1,86.81,3.07,22.87,119.47,1,0,36.12
3749,27-03-2026 22:49,12.01,72.15,1.11,2.15,370,2.06,3,49.7,220.84,2.33,169.53,1,1,18.81
3750,27-03-2026 22:50,21.52,81.92,1.14,12.64,370,5.63,4,52.13,119.73,4.92,87.07,1,1,29.46
3751,27-03-2026 22:51,14.44,68.21,31.26,987.19,100,292.05,1,95.47,6.08,39.8,119.83,1,0,41.73
3752,27-03-2026 22:52,18.95,72.16,1.14,6.85,360,6.65,3,44.7,157.52,0.29,189.81,0,1,23.86
3753,27-03-2026 22:53,12.03,77.18,27.1,710.53,150,652.14,1,97.83,7.36,18.13,82.31,1,0,21.81
3754,27-03-2026 22:54,23.42,70.32,0.38,19.31,380,5.33,3,36.39,109.91,1.43,160.91,1,1,26.65
3755,27-03-2026 22:55,18.48,83.67,39.23,550.64,120,552.03,1,84.66,4.35,36.92,49.74,1,0,33.55
3756,27-03-2026 22:56,8.55,76.36,36.63,1073.12,200,475.25,1,95.12,2.06,40.26,103.08,1,0,28.77
3757,27-03-2026 22:57,23.5,84.12,32.52,1967.64,100,311.26,1,95.47,4.62,20.79,60.08,1,0,26.65
3758,27-03-2026 22:58,23.45,80.41,28.2,511.01,200,567.24,1,92.33,7.01,20,47.06,1,0,28.14
3759,27-03-2026 22:59,13.19,84.85,1.31,14.73,380,1.68,5,21.54,244.35,0.77,185.25,0,1,32.3
3760,27-03-2026 23:00,23.32,81.9,24.64,1214.04,120,739.41,1,90.35,1.39,48.72,116.66,1,0,24.91
3761,27-03-2026 23:01,16.19,81.39,13.14,1638.26,120,812.07,1,83.38,4.59,20.39,68.76,1,0,35.66
3762,27-03-2026 23:02,15.08,72.96,30.4,899.42,100,699.19,1,94.62,6.91,8.16,112.62,1,0,27.68
3763,27-03-2026 23:03,26.56,88.03,34.56,872.21,180,571.46,1,94.02,1.83,21.7,88.74,1,0,29.7
3764,27-03-2026 23:04,25.65,79.23,34.77,1664.81,180,804.2,1,99,9.76,16.13,72.96,1,0,22.86
3765,27-03-2026 23:05,22.58,78.72,39.17,582.48,180,989.36,1,82.73,9.09,20.53,111.81,1,0,41.64
3766,27-03-2026 23:06,20.25,69.62,0.21,2.18,370,8.12,4,57.79,249.55,2.99,90.99,1,1,39.15
3767,27-03-2026 23:07,20.13,69.08,10.87,849.83,150,648.39,1,93.8,3.37,11.83,57.87,1,0,24.43
3768,27-03-2026 23:08,13.22,83.65,0.13,17.63,380,4.4,3,53.16,292.37,4.88,168.86,1,1,25.88
3769,27-03-2026 23:09,23.54,80.25,22.11,1474.43,180,503.92,1,95.92,1.81,49.54,65.9,1,0,21.52
3770,27-03-2026 23:10,27.32,75.16,27.85,573.22,180,841.37,1,97.42,1.13,7.92,82.78,1,0,16.43
3771,27-03-2026 23:11,24.54,76.09,0.04,5.75,360,3.83,3,22.32,250.53,3.46,191.46,1,1,31.87
3772,27-03-2026 23:12,12.47,70.14,1.44,17.85,380,8.57,3,29.38,86.25,1.65,114.11,0,1,28.54
3773,27-03-2026 23:13,14.27,71.12,19.62,1673.72,200,311.24,1,82.96,6.17,29.16,50.92,1,0,26
3774,27-03-2026 23:14,13.11,86.37,1.82,18.87,380,2.72,5,36.89,271.78,2.71,153.94,0,1,33.54
3775,27-03-2026 23:15,9.11,71.29,37.81,705.48,200,506.17,1,91.42,1.51,23.78,40.03,1,0,34.58
3776,27-03-2026 23:16,24.27,85.35,34.87,1685.12,150,492.23,1,82.27,8.49,14.16,80.07,1,0,28.68
3777,27-03-2026 23:17,24.3,80.85,1.46,6.84,360,3.89,5,54.76,174.27,1.12,151.28,0,1,29.36
3778,27-03-2026 23:18,23.09,88.46,0.38,1.6,360,9.58,3,53.28,218.5,0.34,90.19,1,1,25.83
3779,27-03-2026 23:19,13.6,81.84,1.76,4.14,360,1.43,3,45.64,229.65,2.1,180.19,0,1,19.17
3780,27-03-2026 23:20,17.83,82.71,0.93,9.45,380,2.42,4,34.64,161.48,4.65,179.83,1,1,28.2
3781,27-03-2026 23:21,14.75,69.32,24.1,1965.5,200,942.88,1,86.35,8.42,15.23,59.92,1,0,37.62
3782,27-03-2026 23:22,28.45,82.09,0.24,2.57,380,5.11,4,34.39,74.96,0.76,142.75,0,1,32.24
3783,27-03-2026 23:23,15.17,68.58,21.1,1978.08,100,987.55,1,85.13,6.44,28.04,90.8,1,0,17.88
3784,27-03-2026 23:24,21,77.55,30.93,1560.89,100,925.61,1,94.24,8.49,12.12,60.68,1,0,30.55
3785,27-03-2026 23:25,17.52,86.69,37.16,1187.72,120,997.69,1,85.56,4.96,22.46,102.34,1,0,35.9
3786,27-03-2026 23:26,12.21,77.67,23.34,552.02,150,288.58,1,97.62,5.54,12.54,63.03,1,0,35.3
3787,27-03-2026 23:27,27.61,73.26,30.97,1515.22,100,703.8,1,93.58,6.75,44.81,45.85,1,0,28.84
3788,27-03-2026 23:28,22.83,71.56,1.51,14.81,380,1.89,4,34.73,210.83,4.18,193.16,0,1,28.8
3789,27-03-2026 23:29,11.69,68.68,26.3,1460.56,120,381.2,1,96.64,2.93,42.29,51.22,1,0,38.18
3790,27-03-2026 23:30,11.67,80.27,38.01,510.96,100,509.39,1,98.04,0.35,40.1,56.71,1,0,32.68
3791,27-03-2026 23:31,15.57,70.2,29.62,1061.83,200,622.84,1,95.73,2.7,11.32,52.78,1,0,40.79
3792,27-03-2026 23:32,8.05,69.7,13.02,1565.77,200,885.22,1,97.13,4.02,47.35,95.26,1,0,34.71
3793,27-03-2026 23:33,25.48,86.53,28.71,548.91,100,730.04,1,83.9,4.58,38.31,46.66,1,0,34.5
3794,27-03-2026 23:34,24.95,81.06,14.33,1408.62,100,340.61,1,83.99,7.89,33.89,58.5,1,0,36.69
3795,27-03-2026 23:35,12.26,75,34.74,1279.85,120,456.66,1,86.4,6.51,17.3,90.47,1,0,21.09
3796,27-03-2026 23:36,10.9,88.23,0.24,3.5,370,4.23,2,34.48,50.72,0.81,84.64,1,1,26.53
3797,27-03-2026 23:37,21.77,80.54,29.13,1803.79,150,984.85,1,90.97,5.56,8.44,88.11,1,0,38.13
3798,27-03-2026 23:38,24.82,88.31,17.68,502.89,200,717.66,1,87.31,9.05,21.33,40.32,1,0,22.02
3799,27-03-2026 23:39,25.53,87.96,35.25,1552.43,200,449.47,1,96.61,2.6,40.07,90.32,1,0,27.91
3800,27-03-2026 23:40,11.71,82.35,15.02,753.25,200,452.68,1,98.09,4.47,21.15,105.88,1,0,24.2
3801,27-03-2026 23:41,20.27,69.73,16.5,1425.73,150,240.96,1,83.4,1.39,8.35,79.37,1,0,34.58
3802,27-03-2026 23:42,11.19,78.95,27.35,1654.74,180,648.86,1,84.95,4.77,46.8,46.97,1,0,30.67
3803,27-03-2026 23:43,12.47,69.68,36.89,1931.34,120,263.56,1,97.01,2.68,47.41,106.76,1,0,37.22
3804,27-03-2026 23:44,12.22,84.55,0.77,0.42,360,3.51,2,30.57,129.93,2.92,132.44,0,1,31.05
3805,27-03-2026 23:45,26.14,81.71,25.37,1024.54,200,236.96,1,92.7,9.63,31.98,46.14,1,0,30.85
3806,27-03-2026 23:46,10.94,87.08,1.58,0.66,370,6.98,2,40.14,215.17,4.44,178.47,0,1,31.36
3807,27-03-2026 23:47,14.97,70.67,2,3.05,370,6.63,4,40.89,218.92,3.29,177.45,0,1,28.29
3808,27-03-2026 23:48,27.51,78.83,11.84,1282.61,100,704.97,1,85.76,6.22,46.6,109.57,1,0,18.78
3809,27-03-2026 23:49,13.17,78.84,12.15,909.31,180,887.53,1,90.03,9.06,34.81,89.38,1,0,34.85
3810,27-03-2026 23:50,15.65,78.04,38.48,1762.84,200,612.57,1,98,5.39,44.87,65.02,1,0,31.74
3811,27-03-2026 23:51,27.78,78.51,1.54,3.28,380,9.36,4,22.2,95.77,4.73,112.23,1,1,25.55
3812,27-03-2026 23:52,13.06,76.56,18.27,1605.77,180,301.88,1,98.45,3.39,19.25,86.44,1,0,24.79
3813,27-03-2026 23:53,10.67,83.07,29.12,1296.02,120,671.51,1,81.92,0.09,48.26,109.79,1,0,36.66
3814,27-03-2026 23:54,27.23,87.78,25.42,859.64,120,837.1,1,90.79,8.61,37.12,47.19,1,0,19.66
3815,27-03-2026 23:55,21.91,78.49,19.47,1519.56,200,993.16,1,95.46,9.98,35.93,64.3,1,0,25.11
3816,27-03-2026 23:56,12.25,84.18,1.53,0.82,380,2.96,3,29.6,204.22,1.69,160.82,1,1,38.7
3817,27-03-2026 23:57,15.09,78.12,1.86,7.77,370,8.96,5,41.68,145.47,4.57,159.63,0,1,42.51
3818,27-03-2026 23:58,23.66,75.05,39.56,1530.94,180,868.79,1,92.29,0.21,13.91,75.96,1,0,32.37
3819,27-03-2026 23:59,11.08,71.87,0.3,16.58,360,3.02,3,37.38,158.75,1.59,185.72,1,1,26.54
3820,28-03-2026 00:00,17.76,87.72,32.25,1700.12,100,371.74,1,84.36,0.25,8.36,47.14,1,0,33.79
3821,28-03-2026 00:01,15.85,85.83,32.75,1520.57,200,523.8,1,88.76,5.74,19.1,64.78,1,0,25.68
3822,28-03-2026 00:02,10.38,76.73,11.3,800.08,180,942.42,1,90.56,1.5,20.22,75.29,1,0,27.05
3823,28-03-2026 00:03,12.96,71.6,14.75,1619.22,150,610.11,1,87.03,8.54,27.07,66.26,1,0,23.22
3824,28-03-2026 00:04,8.04,72.35,0.11,18.66,370,8.64,2,27.73,171.91,3.64,188.94,0,1,33.18
3825,28-03-2026 00:05,18.81,85.86,10.08,1297.34,120,867.27,1,81.86,8.86,39.27,61.33,1,0,25.15
3826,28-03-2026 00:06,20.79,78.52,1.47,6.48,360,9.64,4,36.1,112.32,1.74,120.45,0,1,29.58
3827,28-03-2026 00:07,15.82,81.92,0.48,16.48,380,4.1,2,42.99,94.94,3.16,142.44,0,1,28.65
3828,28-03-2026 00:08,8.81,70.74,1.3,13.28,380,1.89,3,26.99,199.68,3.87,187.59,0,1,24.2
3829,28-03-2026 00:09,13.42,71.58,0.59,6.85,380,9.34,4,52.31,195,1.53,187.1,0,1,22.36
3830,28-03-2026 00:10,26.58,85.95,18.52,1731.32,200,903.32,1,98.55,7.58,27.69,112.01,1,0,27.05
3831,28-03-2026 00:11,28.38,77.84,10.2,1047.7,200,721.95,1,81.26,5.53,44.79,62.75,1,0,28.4
3832,28-03-2026 00:12,18.08,75.28,0.4,13,360,2.27,2,29.65,278.84,4.26,159.09,1,1,20.99
3833,28-03-2026 00:13,10.72,83.58,39.08,1996.85,120,684.39,1,89.76,5.94,43.3,67.67,1,0,37.86
3834,28-03-2026 00:14,12.1,80.97,30.51,1745.14,150,899.69,1,82.1,2.83,5.2,66.07,1,0,37.39
3835,28-03-2026 00:15,16.18,79.23,1.78,15.92,370,2.72,3,54.75,224.99,3.5,132.21,1,1,21.82
3836,28-03-2026 00:16,15.94,72.04,31.24,959.77,100,259.09,1,89.08,1.64,46.87,76.95,1,0,28.06
3837,28-03-2026 00:17,18.79,83.77,1.14,10.53,360,6.15,4,35.45,85.88,0.21,170.51,1,1,30.58
3838,28-03-2026 00:18,14.84,84.65,21.46,510.9,200,299.79,1,99.66,7.77,11.31,112.88,1,0,29.13
3839,28-03-2026 00:19,27.01,80.89,34.44,741.03,180,802.86,1,89.73,5.15,5.03,111.52,1,0,24.91
3840,28-03-2026 00:20,11.39,77.92,0.91,1.53,370,4.29,4,30.03,88.65,4.75,199.61,0,1,23.46
3841,28-03-2026 00:21,17.9,76.49,14.9,1021.73,200,795.29,1,89.4,4.79,40.26,101.85,1,0,31.21
3842,28-03-2026 00:22,12.77,75.83,13.04,1693.79,120,227.69,1,81.35,3.08,27.88,69.7,1,0,21.84
3843,28-03-2026 00:23,11,71.05,32.78,748.48,150,701.48,1,92.85,4.51,41.01,41.84,1,0,43.45
3844,28-03-2026 00:24,9.85,70.49,34.63,1405.55,100,853.72,1,80.11,4.51,13.08,95.04,1,0,30.91
3845,28-03-2026 00:25,17.01,74.61,10.56,1408.86,120,617.35,1,83.62,0.8,11.45,110.93,1,0,28.89
3846,28-03-2026 00:26,26.45,73.28,30.54,1548.23,200,716.18,1,93.25,4.02,49.87,43.78,1,0,30.37
3847,28-03-2026 00:27,18.11,80.69,11.87,1831.77,100,969.57,1,92.04,4.55,29.41,104.3,1,0,21.23
3848,28-03-2026 00:28,17.32,82.14,0.03,5.81,360,8.26,2,46.85,191,2.07,170.05,0,1,26.29
3849,28-03-2026 00:29,21.79,81.49,0.42,4.27,380,3.33,3,45.05,190.15,3.51,197.64,1,1,30.95
3850,28-03-2026 00:30,21.59,83.63,32.5,1181.49,200,614.99,1,95.68,9.85,15.62,86.74,1,0,22.08
3851,28-03-2026 00:31,16.96,85.68,25.06,1394.06,120,589.41,1,87.09,4.26,41.54,52.4,1,0,42.65
3852,28-03-2026 00:32,27.29,68.4,30.49,1525.44,150,619.56,1,99.47,4.78,23.28,54.72,1,0,28.45
3853,28-03-2026 00:33,11.79,86.79,1.46,12.74,380,1.59,2,31.75,277.1,4.81,195.39,1,1,24.4
3854,28-03-2026 00:34,20.04,70.06,10.78,1044.11,180,339.91,1,89.16,1.13,39.17,84.47,1,0,25.05
3855,28-03-2026 00:35,17.59,72.38,39.6,1665.7,100,382.69,1,99.05,1.91,42.88,52.79,1,0,29.76
3856,28-03-2026 00:36,14.08,83.22,1.24,17.49,380,6.1,4,49.46,228.74,4.43,82.79,0,1,31.71
3857,28-03-2026 00:37,27.99,73,0.13,4.32,380,2.55,5,46.16,170.03,4.52,175.02,0,1,25.54
3858,28-03-2026 00:38,19.32,70.12,1.21,14.82,370,2.55,5,53.44,265.37,3.98,151.6,0,1,24.92
3859,28-03-2026 00:39,14.04,78.46,35.6,1854.19,150,636.45,1,80.88,9.36,40.83,94.27,1,0,31.85
3860,28-03-2026 00:40,15.25,70.38,17.3,921.21,120,297.6,1,97.55,4.93,21.11,68.57,1,0,33.81
3861,28-03-2026 00:41,12.14,78.26,11.9,761.51,100,302.32,1,87.27,7,14.21,68.55,1,0,35.45
3862,28-03-2026 00:42,16.93,77.74,14.38,680.24,200,515.29,1,94.54,5.06,37.96,44.99,1,0,28.71
3863,28-03-2026 00:43,21,73.25,21.88,866.86,150,573.74,1,83.15,0.76,34.57,98.24,1,0,26.07
3864,28-03-2026 00:44,8.93,71.34,0.73,10.94,360,8.14,3,20.35,285.71,3.59,83.54,1,1,22.47
3865,28-03-2026 00:45,12.23,80.15,35.47,1076.09,150,428.36,1,87.49,7.91,48.78,67.29,1,0,38.32
3866,28-03-2026 00:46,11.84,78.12,1.5,2.23,360,2.38,4,47.27,204.68,3.61,116.42,0,1,32.25
3867,28-03-2026 00:47,13.1,76.58,1.58,16.28,360,6.18,3,35.82,253.6,2.24,183.59,1,1,28.75
3868,28-03-2026 00:48,18.95,69.51,19.37,1113.8,150,348.49,1,88.85,8.77,44.25,64.36,1,0,31.77
3869,28-03-2026 00:49,19.38,68.26,1.63,3.88,370,7.32,2,32.1,284.57,1.95,173.75,1,1,43.84
3870,28-03-2026 00:50,19.95,77.89,1.41,6.55,370,3.65,4,21.38,208.58,1.92,168.63,0,1,31.73
3871,28-03-2026 00:51,17.93,73.56,1.03,9.9,380,1.72,2,39.39,93.12,0.84,114.34,1,1,33.74
3872,28-03-2026 00:52,25.22,73.74,17.65,1683.29,120,474.93,1,94.64,7.63,23.5,117.19,1,0,40.46
3873,28-03-2026 00:53,8.43,83.57,22.29,1600.03,200,374.69,1,83.6,0.54,29.8,43.77,1,0,27.14
3874,28-03-2026 00:54,24.36,88.19,15.26,1628.57,180,481.09,1,86.63,8.65,8.67,98.89,1,0,21.85
3875,28-03-2026 00:55,23.45,80.72,0.97,18.63,360,9.86,3,25.99,143.07,0.79,196.79,1,1,23.89
3876,28-03-2026 00:56,13.88,84.21,16.45,956.03,180,363.58,1,95.8,0.45,48.45,48.29,1,0,29.82
3877,28-03-2026 00:57,21.62,73.88,0.7,18.21,370,1.89,4,41.71,151.36,2.32,187.06,1,1,30.73
3878,28-03-2026 00:58,9.49,88.42,0.82,3.57,380,1.47,5,36.89,246.59,2.25,184.65,1,1,30.22
3879,28-03-2026 00:59,11.21,87.1,0.11,6.99,380,5.46,4,52.53,190.29,3.13,157.83,0,1,33
3880,28-03-2026 01:00,16.56,86.01,0.63,0.67,370,5.44,2,30.84,211.83,1.36,138.84,1,1,28.44
3881,28-03-2026 01:01,11.58,76.05,12.64,1867.41,100,717.87,1,89.18,8.82,14.03,83.23,1,0,27.48
3882,28-03-2026 01:02,9.83,72.27,29.91,677.29,200,322.95,1,88.56,2.1,43.79,55.72,1,0,27.55
3883,28-03-2026 01:03,27.13,80.05,1.61,10.26,380,8.77,4,47.35,168.43,1.31,137.69,0,1,27.67
3884,28-03-2026 01:04,24.68,75.31,39.7,1441.96,180,343.55,1,84.67,8.36,35.59,102.4,1,0,25.34
3885,28-03-2026 01:05,12.28,83.75,0.4,16.41,360,3.94,5,23.84,149.52,0.06,188.11,1,1,38.97
3886,28-03-2026 01:06,25.74,72.24,34.91,916,100,401.56,1,91.52,4.82,35.99,61.4,1,0,27.46
3887,28-03-2026 01:07,19.9,73.66,19.38,1211.16,120,884.51,1,94.84,8.62,39.65,58.93,1,0,25.73
3888,28-03-2026 01:08,17.76,88.39,22.12,1820.84,180,641.14,1,89.98,2.53,29.82,108.46,1,0,29.28
3889,28-03-2026 01:09,10.42,82.08,1.08,7.01,370,9.21,2,36.37,152.37,1.4,179.91,0,1,23.24
3890,28-03-2026 01:10,22.88,83.5,21.76,1983.06,150,672.28,1,97.45,2.49,34.5,92.16,1,0,30.04
3891,28-03-2026 01:11,15.57,71.44,15.64,749.76,200,661.73,1,85.39,6.06,46.7,91,1,0,24.65
3892,28-03-2026 01:12,19.75,86.59,30.16,1661.1,150,694.01,1,98.47,8.77,43.18,50.91,1,0,23.84
3893,28-03-2026 01:13,25.16,85.52,1.53,2.75,380,9.63,5,47.41,264.35,4.61,185.76,0,1,31.27
3894,28-03-2026 01:14,26.14,81.85,14.36,1312.9,200,630.74,1,98.75,3.32,15.02,73.39,1,0,32.54
3895,28-03-2026 01:15,13.79,85.16,17.03,1338.32,150,374.52,1,94.3,2.12,44.27,95.96,1,0,25.69
3896,28-03-2026 01:16,16.27,71.7,12.16,866.71,200,402.71,1,93.95,5.94,11.07,42.6,1,0,35.03
3897,28-03-2026 01:17,23.85,69.96,35.52,1415.08,150,833.51,1,83.5,4.87,14.51,57.46,1,0,21.45
3898,28-03-2026 01:18,16.41,85.38,1.99,12.45,380,1.26,2,34.45,256.85,1.67,83.48,0,1,27.86
3899,28-03-2026 01:19,21.5,88.39,13.17,1047.48,100,517.53,1,98.87,5.88,44.43,70.15,1,0,20.25
3900,28-03-2026 01:20,16.32,72.69,20.99,1924.81,120,723.94,1,85.8,2.3,40.3,103.07,1,0,31.96
3901,28-03-2026 01:21,12.81,73.91,18.51,1773.42,180,745.24,1,94.83,9.98,31.02,49.78,1,0,28.47
3902,28-03-2026 01:22,22.11,70.86,35.57,1016.32,180,257.59,1,99.62,8.73,47.78,46.13,1,0,34.39
3903,28-03-2026 01:23,27.57,75.95,0.13,15.15,380,7.6,4,52,132.47,2.59,102.14,0,1,31.95
3904,28-03-2026 01:24,13.68,84.19,0.23,9.48,380,6.58,3,23.66,168.35,0.91,91.44,1,1,28.97
3905,28-03-2026 01:25,26.12,85.58,11.32,1163.25,120,606.67,1,96.08,4.65,12.13,60.84,1,0,33.5
3906,28-03-2026 01:26,21.45,76.88,23.68,1556.28,120,757.64,1,84.43,6.08,29.35,102.4,1,0,23.97
3907,28-03-2026 01:27,13.51,84.16,26.96,1783.39,100,285.68,1,88.76,5.34,27.98,113.03,1,0,34.85
3908,28-03-2026 01:28,19.42,68.7,29.56,1711.06,100,352.93,1,95.92,6.99,11.26,58.39,1,0,37.56
3909,28-03-2026 01:29,11.71,86.27,26.99,1375.36,100,877.36,1,99.16,4.98,32.1,75.56,1,0,29.28
3910,28-03-2026 01:30,15.17,76.08,19.14,1781.19,100,805.48,1,88.53,3.33,13.91,95.97,1,0,31.2
3911,28-03-2026 01:31,15.06,72.69,28.3,840.68,120,796.93,1,96.37,1.92,31.86,105.32,1,0,18.77
3912,28-03-2026 01:32,28.46,68.69,20.86,527.79,200,461.03,1,95.74,9.8,41.53,51.72,1,0,34.4
3913,28-03-2026 01:33,17.68,79.31,19.63,720.1,120,447.8,1,86.45,1.97,10.31,72.64,1,0,33.32
3914,28-03-2026 01:34,20.53,88.4,0.39,19.01,370,4.75,4,50.21,213.29,2.95,144.04,1,1,29.49
3915,28-03-2026 01:35,19.14,81.79,1.37,18.37,360,5.18,3,58.35,297.92,4.84,114.44,0,1,40.71
3916,28-03-2026 01:36,20.94,77.53,28.66,1343.55,200,507.4,1,93.7,1.61,10.43,77.75,1,0,35.14
3917,28-03-2026 01:37,17.24,68.64,11.69,1318.86,120,816.11,1,84.04,5,26.29,108.89,1,0,27.29
3918,28-03-2026 01:38,12.17,71.6,36.36,1877.82,180,914.75,1,94.5,7.78,26.09,74.8,1,0,38.2
3919,28-03-2026 01:39,22.4,82.8,1.97,0.5,370,6.49,4,25.77,198.38,2.6,176.82,0,1,26.43
3920,28-03-2026 01:40,16.32,87.73,1.69,18.44,370,1.43,2,46.47,268.96,2.8,119.87,1,1,26
3921,28-03-2026 01:41,16.58,80.29,15.07,938.59,200,575.21,1,86.76,7.9,41.6,61.35,1,0,32.63
3922,28-03-2026 01:42,24.48,76.95,33,1579.95,150,890.17,1,94.61,7.66,32.55,92.58,1,0,38.41
3923,28-03-2026 01:43,24.05,82.02,31.93,747.13,180,543.67,1,95.24,3.36,30.84,70.86,1,0,34.55
3924,28-03-2026 01:44,10.56,70.84,13.05,699.58,120,780.69,1,81.07,4.57,24.15,107.42,1,0,20.2
3925,28-03-2026 01:45,13.88,78.9,1.67,3.12,370,1.22,2,40.37,243.31,1.99,152.63,1,1,35.16
3926,28-03-2026 01:46,26.1,70.67,0.54,11.93,370,2.4,4,59.17,178.99,3.05,123.08,1,1,22.7
3927,28-03-2026 01:47,22.99,84.89,0.31,14.54,360,1.57,4,25.97,263.41,3.39,111.52,0,1,28.31
3928,28-03-2026 01:48,13.57,82.94,15.55,1000.79,180,932.88,1,89.13,4.54,38.32,71.06,1,0,43.81
3929,28-03-2026 01:49,12.32,76.63,1.04,19.31,360,3.57,4,43.71,275.33,4.03,82.95,1,1,22.94
3930,28-03-2026 01:50,22.57,75.7,0.99,7.6,360,5.88,3,41.2,267.65,3.49,160.63,1,1,28.55
3931,28-03-2026 01:51,12.41,84.63,28.13,1971.88,120,335.09,1,97.51,8.33,19.21,64.58,1,0,31.09
3932,28-03-2026 01:52,18.35,79.53,39.13,1129.9,120,987.31,1,90.27,6.51,40.65,77.3,1,0,32.99
